name,category_name,category_tax,price
Product_5204,TV,18,1912.26
Product_5205,Accessories,10,2109.45
Product_5206,Accessories,10,4650.70
Product_5207,Laptops,20,2753.02
Product_5208,Laptops,20,5347.98
Product_5209,Laptops,20,4324.04
Product_5210,Smartphones,15,9412.39
Product_5211,Laptops,20,10061.37
Product_5212,Smartphones,15,8202.34
Product_5213,TV,18,2546.37
Product_5214,TV,18,8708.76
Product_5215,Smartphones,15,3775.12
Product_5216,Laptops,20,557.86
Product_5217,Smartphones,15,8491.94
Product_5218,Laptops,20,4922.48
Product_5219,Laptops,20,4440.43
Product_5220,Smartphones,15,8667.86
Product_5221,Smartphones,15,9779.78
Product_5222,Laptops,20,7344.39
Product_5223,TV,18,333.14
Product_5224,Smartphones,15,7473.81
Product_5225,Smartphones,15,3282.82
Product_5226,Smartphones,15,758.07
Product_5227,TV,18,386.48
Product_5228,TV,18,4250.28
Product_5229,Laptops,20,9486.38
Product_5230,Laptops,20,8640.54
Product_5231,Smartphones,15,6209.51
Product_5232,Smartphones,15,8346.07
Product_5233,TV,18,6771.15
Product_5234,Smartphones,15,2794.33
Product_5235,Laptops,20,437.16
Product_5236,Accessories,10,7347.58
Product_5237,TV,18,3701.37
Product_5238,Laptops,20,7752.93
Product_5239,Laptops,20,9151.79
Product_5240,Accessories,10,8131.08
Product_5241,Accessories,10,9571.21
Product_5242,Laptops,20,6352.29
Product_5243,Laptops,20,7237.66
Product_5244,Laptops,20,1334.25
Product_5245,Accessories,10,8838.97
Product_5246,TV,18,7871.37
Product_5247,Accessories,10,4360.76
Product_5248,Smartphones,15,8702.27
Product_5249,Accessories,10,1998.01
Product_5250,TV,18,496.38
Product_5251,TV,18,2928.39
Product_5252,TV,18,3754.88
Product_5253,Smartphones,15,1277.93
Product_5254,Smartphones,15,1870.50
Product_5255,Accessories,10,2776.93
Product_5256,Smartphones,15,3684.13
Product_5257,Laptops,20,2093.55
Product_5258,TV,18,7653.01
Product_5259,Laptops,20,5044.65
Product_5260,Laptops,20,5245.70
Product_5261,Accessories,10,4504.54
Product_5262,Accessories,10,9522.06
Product_5263,TV,18,8238.71
Product_5264,Accessories,10,2118.75
Product_5265,Smartphones,15,4876.56
Product_5266,Accessories,10,9146.65
Product_5267,TV,18,4961.90
Product_5268,Smartphones,15,1573.50
Product_5269,Accessories,10,483.92
Product_5270,Accessories,10,1446.30
Product_5271,TV,18,887.74
Product_5272,TV,18,7672.56
Product_5273,Smartphones,15,3918.26
Product_5274,Smartphones,15,3760.49
Product_5275,TV,18,9382.85
Product_5276,Laptops,20,1226.48
Product_5277,Laptops,20,4141.53
Product_5278,Laptops,20,7709.23
Product_5279,Smartphones,15,4523.17
Product_5280,Laptops,20,7096.91
Product_5281,Accessories,10,7691.94
Product_5282,TV,18,9682.48
Product_5283,Laptops,20,6403.65
Product_5284,Accessories,10,9702.86
Product_5285,Laptops,20,6060.56
Product_5286,TV,18,315.35
Product_5287,TV,18,558.74
Product_5288,TV,18,6161.18
Product_5289,TV,18,6578.30
Product_5290,Laptops,20,8519.63
Product_5291,Laptops,20,9623.12
Product_5292,TV,18,2547.94
Product_5293,TV,18,1351.81
Product_5294,Accessories,10,7564.14
Product_5295,Laptops,20,6437.24
Product_5296,Accessories,10,5717.38
Product_5297,Smartphones,15,5529.86
Product_5298,TV,18,9348.68
Product_5299,Accessories,10,9474.26
Product_5300,Laptops,20,5718.85
Product_5301,Accessories,10,5152.06
Product_5302,Laptops,20,1410.56
Product_5303,Smartphones,15,5175.99
Product_5304,TV,18,228.96
Product_5305,TV,18,764.26
Product_5306,Laptops,20,964.56
Product_5307,TV,18,2852.58
Product_5308,TV,18,6878.25
Product_5309,Accessories,10,7356.39
Product_5310,TV,18,3388.31
Product_5311,TV,18,1742.03
Product_5312,TV,18,6365.45
Product_5313,Smartphones,15,9409.37
Product_5314,Accessories,10,7648.91
Product_5315,Accessories,10,6030.44
Product_5316,Accessories,10,3719.51
Product_5317,Smartphones,15,9626.36
Product_5318,TV,18,2280.40
Product_5319,Accessories,10,1246.45
Product_5320,Smartphones,15,9529.44
Product_5321,TV,18,8868.87
Product_5322,TV,18,181.31
Product_5323,TV,18,9313.06
Product_5324,Laptops,20,9562.22
Product_5325,TV,18,5079.61
Product_5326,Smartphones,15,7070.82
Product_5327,Smartphones,15,5503.13
Product_5328,Smartphones,15,1025.56
Product_5329,Laptops,20,10091.87
Product_5330,TV,18,4676.61
Product_5331,Smartphones,15,8002.88
Product_5332,Laptops,20,5626.54
Product_5333,Accessories,10,702.42
Product_5334,Accessories,10,8882.67
Product_5335,Smartphones,15,1189.42
Product_5336,Laptops,20,576.15
Product_5337,Accessories,10,8511.10
Product_5338,Smartphones,15,7528.63
Product_5339,TV,18,5581.30
Product_5340,Laptops,20,6983.91
Product_5341,TV,18,1371.80
Product_5342,Accessories,10,3619.99
Product_5343,Laptops,20,7215.34
Product_5344,Accessories,10,7863.28
Product_5345,TV,18,1465.41
Product_5346,Accessories,10,5037.01
Product_5347,Smartphones,15,2871.19
Product_5348,Smartphones,15,2446.39
Product_5349,Smartphones,15,4093.98
Product_5350,TV,18,7743.56
Product_5351,TV,18,6885.67
Product_5352,Laptops,20,9213.27
Product_5353,Accessories,10,1629.19
Product_5354,Accessories,10,3753.09
Product_5355,Laptops,20,4983.45
Product_5356,Laptops,20,8775.52
Product_5357,Laptops,20,7754.00
Product_5358,Smartphones,15,9082.00
Product_5359,TV,18,2632.20
Product_5360,TV,18,8423.13
Product_5361,Smartphones,15,4414.18
Product_5362,TV,18,8755.90
Product_5363,Smartphones,15,2131.23
Product_5364,Laptops,20,5081.76
Product_5365,Smartphones,15,2129.97
Product_5366,Accessories,10,3744.96
Product_5367,Laptops,20,9753.94
Product_5368,Accessories,10,8313.28
Product_5369,Accessories,10,9840.15
Product_5370,Laptops,20,239.91
Product_5371,TV,18,2527.00
Product_5372,Smartphones,15,6377.95
Product_5373,TV,18,5457.83
Product_5374,Smartphones,15,3608.13
Product_5375,Laptops,20,401.48
Product_5376,TV,18,2464.61
Product_5377,Smartphones,15,134.26
Product_5378,TV,18,162.57
Product_5379,Laptops,20,9928.97
Product_5380,TV,18,6411.99
Product_5381,Laptops,20,9411.18
Product_5382,Accessories,10,7496.35
Product_5383,TV,18,5872.13
Product_5384,TV,18,3789.56
Product_5385,Smartphones,15,3253.87
Product_5386,Laptops,20,5832.40
Product_5387,Accessories,10,236.20
Product_5388,Accessories,10,3547.66
Product_5389,Laptops,20,8361.55
Product_5390,TV,18,9204.86
Product_5391,TV,18,2585.92
Product_5392,Accessories,10,8670.90
Product_5393,TV,18,9169.61
Product_5394,Laptops,20,9315.23
Product_5395,TV,18,742.99
Product_5396,TV,18,9694.26
Product_5397,Accessories,10,7016.95
Product_5398,TV,18,1921.10
Product_5399,TV,18,7797.79
Product_5400,Accessories,10,6319.29
Product_5401,Smartphones,15,826.08
Product_5402,Laptops,20,7726.49
Product_5403,Accessories,10,317.18
Product_5404,Laptops,20,7296.09
Product_5405,Smartphones,15,2199.90
Product_5406,Smartphones,15,362.30
Product_5407,Laptops,20,662.51
Product_5408,Accessories,10,9214.71
Product_5409,Laptops,20,3857.43
Product_5410,Laptops,20,3907.54
Product_5411,Accessories,10,236.40
Product_5412,TV,18,5177.04
Product_5413,TV,18,5949.44
Product_5414,Laptops,20,6497.83
Product_5415,Smartphones,15,8260.58
Product_5416,Smartphones,15,6394.04
Product_5417,TV,18,8790.81
Product_5418,Smartphones,15,7097.26
Product_5419,TV,18,8885.79
Product_5420,Laptops,20,9583.53
Product_5421,TV,18,7570.65
Product_5422,Laptops,20,2150.20
Product_5423,Smartphones,15,3581.80
Product_5424,Accessories,10,5206.86
Product_5425,Accessories,10,3932.60
Product_5426,Accessories,10,5501.70
Product_5427,Smartphones,15,2023.08
Product_5428,Laptops,20,4802.37
Product_5429,Laptops,20,470.75
Product_5430,Accessories,10,1076.09
Product_5431,Laptops,20,1719.54
Product_5432,TV,18,3726.24
Product_5433,Laptops,20,3553.32
Product_5434,TV,18,5581.19
Product_5435,Laptops,20,8188.63
Product_5436,Laptops,20,3770.54
Product_5437,Smartphones,15,6497.68
Product_5438,Smartphones,15,7713.53
Product_5439,Laptops,20,8057.62
Product_5440,Accessories,10,8694.80
Product_5441,Smartphones,15,2277.45
Product_5442,TV,18,1837.61
Product_5443,Smartphones,15,3390.91
Product_5444,Laptops,20,3563.42
Product_5445,TV,18,1172.54
Product_5446,TV,18,8495.17
Product_5447,Laptops,20,940.37
Product_5448,Smartphones,15,6390.24
Product_5449,Smartphones,15,6345.76
Product_5450,Laptops,20,8128.06
Product_5451,Smartphones,15,9357.78
Product_5452,Laptops,20,9897.41
Product_5453,TV,18,346.08
Product_5454,Laptops,20,3575.98
Product_5455,Accessories,10,1518.44
Product_5456,TV,18,806.62
Product_5457,TV,18,9503.70
Product_5458,Accessories,10,4865.72
Product_5459,Laptops,20,3155.81
Product_5460,Laptops,20,3185.03
Product_5461,TV,18,760.88
Product_5462,TV,18,9043.76
Product_5463,Accessories,10,1323.22
Product_5464,TV,18,3191.62
Product_5465,Laptops,20,1876.43
Product_5466,Accessories,10,1087.13
Product_5467,Accessories,10,2807.24
Product_5468,Accessories,10,9910.79
Product_5469,Smartphones,15,471.68
Product_5470,Accessories,10,1327.72
Product_5471,Laptops,20,8835.12
Product_5472,TV,18,4476.81
Product_5473,TV,18,7814.24
Product_5474,Accessories,10,8747.82
Product_5475,TV,18,1091.86
Product_5476,Accessories,10,7164.23
Product_5477,TV,18,2490.59
Product_5478,TV,18,5096.49
Product_5479,Accessories,10,9857.45
Product_5480,Smartphones,15,9480.41
Product_5481,TV,18,4098.65
Product_5482,Smartphones,15,7061.28
Product_5483,Laptops,20,4596.68
Product_5484,Smartphones,15,5751.35
Product_5485,Laptops,20,7003.31
Product_5486,Laptops,20,1866.13
Product_5487,Smartphones,15,7661.89
Product_5488,Smartphones,15,8919.42
Product_5489,Smartphones,15,7380.22
Product_5490,Smartphones,15,3615.18
Product_5491,Smartphones,15,9832.13
Product_5492,Smartphones,15,4772.81
Product_5493,Accessories,10,2539.55
Product_5494,TV,18,7257.88
Product_5495,TV,18,3083.72
Product_5496,Smartphones,15,9917.01
Product_5497,Accessories,10,2349.60
Product_5498,TV,18,4950.14
Product_5499,Smartphones,15,6545.74
Product_5500,TV,18,6838.24
Product_5501,Laptops,20,6585.48
Product_5502,Accessories,10,7754.40
Product_5503,Smartphones,15,3199.62
Product_5504,TV,18,7148.66
Product_5505,TV,18,7361.48
Product_5506,Smartphones,15,649.93
Product_5507,Smartphones,15,4010.12
Product_5508,Laptops,20,3354.74
Product_5509,TV,18,1937.06
Product_5510,Laptops,20,9631.98
Product_5511,Smartphones,15,2715.84
Product_5512,Smartphones,15,9921.04
Product_5513,TV,18,4108.37
Product_5514,Laptops,20,1708.06
Product_5515,TV,18,7753.07
Product_5516,Accessories,10,656.27
Product_5517,TV,18,9365.17
Product_5518,Laptops,20,3813.32
Product_5519,Laptops,20,5361.79
Product_5520,Accessories,10,2322.29
Product_5521,Smartphones,15,9063.87
Product_5522,TV,18,3084.03
Product_5523,TV,18,5430.70
Product_5524,Accessories,10,9221.40
Product_5525,Smartphones,15,2876.68
Product_5526,Smartphones,15,9339.18
Product_5527,Accessories,10,1408.64
Product_5528,Smartphones,15,7239.60
Product_5529,Accessories,10,8910.74
Product_5530,Accessories,10,9485.03
Product_5531,Smartphones,15,8140.40
Product_5532,Laptops,20,2417.79
Product_5533,Smartphones,15,3310.65
Product_5534,Laptops,20,5405.61
Product_5535,TV,18,4066.48
Product_5536,TV,18,3362.55
Product_5537,Laptops,20,3177.67
Product_5538,Accessories,10,5591.43
Product_5539,Accessories,10,7374.69
Product_5540,Laptops,20,7525.04
Product_5541,Accessories,10,8543.16
Product_5542,TV,18,8361.00
Product_5543,Laptops,20,2142.97
Product_5544,Accessories,10,5102.28
Product_5545,Accessories,10,8987.39
Product_5546,Accessories,10,5956.22
Product_5547,Laptops,20,288.50
Product_5548,Laptops,20,4503.80
Product_5549,Accessories,10,6850.61
Product_5550,Smartphones,15,7056.23
Product_5551,Smartphones,15,5101.67
Product_5552,Smartphones,15,7949.64
Product_5553,Laptops,20,958.11
Product_5554,Accessories,10,2761.09
Product_5555,TV,18,7123.93
Product_5556,Accessories,10,103.92
Product_5557,TV,18,7282.50
Product_5558,Accessories,10,1378.08
Product_5559,TV,18,6966.90
Product_5560,Accessories,10,9493.16
Product_5561,Smartphones,15,7815.04
Product_5562,Smartphones,15,2189.33
Product_5563,Smartphones,15,5084.45
Product_5564,Accessories,10,6072.11
Product_5565,TV,18,7026.83
Product_5566,TV,18,4264.43
Product_5567,Laptops,20,6881.09
Product_5568,Laptops,20,3753.31
Product_5569,Smartphones,15,667.40
Product_5570,Smartphones,15,1752.38
Product_5571,Smartphones,15,6445.61
Product_5572,Smartphones,15,6785.90
Product_5573,TV,18,1920.13
Product_5574,TV,18,6826.24
Product_5575,Accessories,10,2972.13
Product_5576,TV,18,7454.79
Product_5577,Laptops,20,1815.42
Product_5578,TV,18,614.39
Product_5579,TV,18,8146.80
Product_5580,TV,18,1499.54
Product_5581,Laptops,20,9955.48
Product_5582,TV,18,7332.64
Product_5583,Smartphones,15,8131.79
Product_5584,Accessories,10,5406.39
Product_5585,Laptops,20,1886.13
Product_5586,TV,18,3593.83
Product_5587,Accessories,10,4634.93
Product_5588,Accessories,10,4460.47
Product_5589,TV,18,3827.91
Product_5590,TV,18,6629.60
Product_5591,Smartphones,15,411.91
Product_5592,Smartphones,15,7272.46
Product_5593,Accessories,10,9485.10
Product_5594,Laptops,20,6477.76
Product_5595,Smartphones,15,8225.95
Product_5596,TV,18,2049.50
Product_5597,Smartphones,15,1995.42
Product_5598,TV,18,6860.37
Product_5599,TV,18,7655.59
Product_5600,TV,18,9210.17
Product_5601,TV,18,9084.77
Product_5602,Smartphones,15,5916.84
Product_5603,Smartphones,15,3246.24
Product_5604,Smartphones,15,6209.27
Product_5605,Laptops,20,292.75
Product_5606,Accessories,10,1587.54
Product_5607,TV,18,4433.09
Product_5608,Smartphones,15,3056.60
Product_5609,Accessories,10,10091.51
Product_5610,Laptops,20,8502.66
Product_5611,Smartphones,15,8726.45
Product_5612,Accessories,10,4530.66
Product_5613,TV,18,5489.46
Product_5614,TV,18,4098.81
Product_5615,Laptops,20,3426.33
Product_5616,Smartphones,15,5441.60
Product_5617,Laptops,20,1686.21
Product_5618,Accessories,10,6147.00
Product_5619,Laptops,20,8030.25
Product_5620,TV,18,4200.15
Product_5621,Laptops,20,5238.47
Product_5622,Laptops,20,9350.33
Product_5623,TV,18,1050.17
Product_5624,Smartphones,15,5442.12
Product_5625,Accessories,10,2493.60
Product_5626,Laptops,20,2778.28
Product_5627,Accessories,10,1890.60
Product_5628,Smartphones,15,1691.40
Product_5629,Smartphones,15,7870.22
Product_5630,Smartphones,15,6216.03
Product_5631,Smartphones,15,1507.46
Product_5632,Accessories,10,4948.64
Product_5633,Accessories,10,3051.98
Product_5634,Smartphones,15,3695.63
Product_5635,Smartphones,15,3635.76
Product_5636,Accessories,10,207.21
Product_5637,Accessories,10,8689.34
Product_5638,Accessories,10,4646.63
Product_5639,TV,18,2315.36
Product_5640,Smartphones,15,9312.36
Product_5641,Accessories,10,9064.11
Product_5642,Accessories,10,7246.60
Product_5643,Laptops,20,5225.77
Product_5644,TV,18,1571.88
Product_5645,Laptops,20,5249.05
Product_5646,Smartphones,15,1171.75
Product_5647,Accessories,10,7520.99
Product_5648,Laptops,20,5078.71
Product_5649,TV,18,1773.11
Product_5650,Laptops,20,4033.11
Product_5651,Accessories,10,3400.42
Product_5652,Smartphones,15,5615.65
Product_5653,Smartphones,15,7211.12
Product_5654,Accessories,10,499.92
Product_5655,Laptops,20,6825.48
Product_5656,TV,18,2988.64
Product_5657,Laptops,20,1299.66
Product_5658,Accessories,10,2796.43
Product_5659,Smartphones,15,6095.34
Product_5660,Accessories,10,728.64
Product_5661,TV,18,6767.79
Product_5662,Laptops,20,1416.72
Product_5663,Laptops,20,8078.83
Product_5664,TV,18,9365.62
Product_5665,Smartphones,15,9629.88
Product_5666,TV,18,2029.53
Product_5667,Accessories,10,6503.55
Product_5668,Laptops,20,2604.42
Product_5669,Smartphones,15,2453.15
Product_5670,Laptops,20,1385.05
Product_5671,Smartphones,15,6229.55
Product_5672,Accessories,10,8826.54
Product_5673,Accessories,10,6994.29
Product_5674,Smartphones,15,8954.30
Product_5675,Smartphones,15,3267.55
Product_5676,Laptops,20,3103.26
Product_5677,Accessories,10,8518.53
Product_5678,Accessories,10,6148.02
Product_5679,TV,18,1226.84
Product_5680,Laptops,20,8143.68
Product_5681,Accessories,10,4565.06
Product_5682,Accessories,10,8270.96
Product_5683,Laptops,20,5391.91
Product_5684,Smartphones,15,8151.31
Product_5685,Smartphones,15,8337.98
Product_5686,Accessories,10,8109.93
Product_5687,Accessories,10,4213.56
Product_5688,Laptops,20,9572.98
Product_5689,Laptops,20,3354.58
Product_5690,TV,18,7711.75
Product_5691,TV,18,1003.23
Product_5692,Smartphones,15,6396.56
Product_5693,TV,18,7107.73
Product_5694,TV,18,2556.44
Product_5695,Smartphones,15,6364.37
Product_5696,Smartphones,15,2616.20
Product_5697,Laptops,20,4429.51
Product_5698,TV,18,6068.50
Product_5699,Laptops,20,148.09
Product_5700,TV,18,9398.98
Product_5701,Accessories,10,1840.89
Product_5702,Smartphones,15,7967.03
Product_5703,Accessories,10,4387.41
Product_5704,Accessories,10,7870.65
Product_5705,Accessories,10,10025.72
Product_5706,Laptops,20,5792.04
Product_5707,Accessories,10,9343.54
Product_5708,Accessories,10,1907.90
Product_5709,TV,18,7298.59
Product_5710,Smartphones,15,2663.01
Product_5711,Laptops,20,1292.79
Product_5712,Accessories,10,9086.99
Product_5713,Accessories,10,6682.07
Product_5714,Accessories,10,6230.93
Product_5715,Smartphones,15,9439.01
Product_5716,Laptops,20,7879.51
Product_5717,Laptops,20,7654.26
Product_5718,TV,18,3964.91
Product_5719,Laptops,20,3923.93
Product_5720,Smartphones,15,5625.05
Product_5721,Accessories,10,2776.47
Product_5722,Laptops,20,10061.42
Product_5723,TV,18,2699.34
Product_5724,Smartphones,15,6376.53
Product_5725,TV,18,3330.68
Product_5726,Accessories,10,2027.20
Product_5727,Laptops,20,3621.65
Product_5728,Accessories,10,7268.47
Product_5729,Laptops,20,8118.53
Product_5730,Laptops,20,1074.29
Product_5731,TV,18,3657.58
Product_5732,Accessories,10,8270.78
Product_5733,TV,18,6662.97
Product_5734,Laptops,20,1416.77
Product_5735,TV,18,9769.25
Product_5736,Accessories,10,4295.50
Product_5737,Laptops,20,7059.60
Product_5738,TV,18,5253.64
Product_5739,Accessories,10,2848.13
Product_5740,TV,18,595.62
Product_5741,TV,18,6507.88
Product_5742,Smartphones,15,5424.02
Product_5743,Accessories,10,3020.21
Product_5744,Smartphones,15,3348.24
Product_5745,TV,18,744.84
Product_5746,Laptops,20,3011.82
Product_5747,TV,18,8103.82
Product_5748,TV,18,8859.25
Product_5749,Accessories,10,4072.48
Product_5750,Accessories,10,6838.09
Product_5751,Accessories,10,8843.50
Product_5752,Laptops,20,8431.94
Product_5753,TV,18,5607.00
Product_5754,Smartphones,15,5456.07
Product_5755,Smartphones,15,1042.17
Product_5756,Accessories,10,117.20
Product_5757,TV,18,7320.36
Product_5758,Accessories,10,1380.06
Product_5759,Accessories,10,2833.38
Product_5760,Laptops,20,6089.52
Product_5761,Smartphones,15,958.12
Product_5762,TV,18,9356.97
Product_5763,Accessories,10,8454.76
Product_5764,Accessories,10,3962.89
Product_5765,TV,18,6688.72
Product_5766,Accessories,10,6717.16
Product_5767,Accessories,10,4460.73
Product_5768,TV,18,5801.75
Product_5769,Smartphones,15,6961.57
Product_5770,Smartphones,15,3412.82
Product_5771,Smartphones,15,4738.60
Product_5772,Laptops,20,3046.16
Product_5773,TV,18,8645.76
Product_5774,Accessories,10,5678.91
Product_5775,Laptops,20,2068.01
Product_5776,TV,18,2821.30
Product_5777,Accessories,10,8599.25
Product_5778,Accessories,10,4729.57
Product_5779,Smartphones,15,5964.37
Product_5780,Smartphones,15,5497.26
Product_5781,TV,18,6898.55
Product_5782,Smartphones,15,770.20
Product_5783,Smartphones,15,9913.31
Product_5784,TV,18,2347.95
Product_5785,Accessories,10,8146.86
Product_5786,Smartphones,15,5090.94
Product_5787,Accessories,10,7676.18
Product_5788,Laptops,20,539.96
Product_5789,Accessories,10,7735.53
Product_5790,Accessories,10,5087.78
Product_5791,Accessories,10,572.46
Product_5792,Smartphones,15,4863.85
Product_5793,TV,18,10066.84
Product_5794,Laptops,20,4392.55
Product_5795,TV,18,4596.39
Product_5796,Smartphones,15,9598.51
Product_5797,Smartphones,15,1780.08
Product_5798,Smartphones,15,8924.77
Product_5799,Laptops,20,7896.49
Product_5800,Laptops,20,8746.63
Product_5801,Accessories,10,7072.82
Product_5802,Accessories,10,4036.54
Product_5803,Accessories,10,5029.76
Product_5804,Laptops,20,1900.74
Product_5805,Accessories,10,7610.43
Product_5806,Accessories,10,6682.75
Product_5807,TV,18,3040.07
Product_5808,TV,18,4644.13
Product_5809,Laptops,20,2505.67
Product_5810,TV,18,9257.54
Product_5811,Laptops,20,2257.69
Product_5812,Laptops,20,1940.03
Product_5813,Smartphones,15,2791.40
Product_5814,Accessories,10,8212.43
Product_5815,Laptops,20,4211.93
Product_5816,Laptops,20,1096.21
Product_5817,Laptops,20,4483.19
Product_5818,TV,18,9073.90
Product_5819,Smartphones,15,3716.50
Product_5820,Smartphones,15,5358.86
Product_5821,Smartphones,15,1734.93
Product_5822,Smartphones,15,5318.42
Product_5823,Smartphones,15,9058.35
Product_5824,Accessories,10,872.72
Product_5825,Laptops,20,9079.86
Product_5826,Accessories,10,6763.33
Product_5827,Smartphones,15,1601.35
Product_5828,Smartphones,15,3699.04
Product_5829,TV,18,3871.40
Product_5830,TV,18,5725.35
Product_5831,TV,18,3723.74
Product_5832,Accessories,10,7291.53
Product_5833,Accessories,10,8290.45
Product_5834,Laptops,20,6531.97
Product_5835,TV,18,7625.59
Product_5836,Smartphones,15,3659.35
Product_5837,TV,18,8446.55
Product_5838,Laptops,20,6778.54
Product_5839,TV,18,7906.08
Product_5840,Laptops,20,5990.81
Product_5841,Laptops,20,7899.79
Product_5842,Accessories,10,6257.54
Product_5843,Laptops,20,9434.33
Product_5844,Smartphones,15,4439.16
Product_5845,Smartphones,15,8638.64
Product_5846,Smartphones,15,1496.51
Product_5847,TV,18,5982.34
Product_5848,Laptops,20,672.75
Product_5849,Laptops,20,1221.95
Product_5850,Smartphones,15,6568.16
Product_5851,Smartphones,15,2121.44
Product_5852,Laptops,20,7039.85
Product_5853,Smartphones,15,969.79
Product_5854,TV,18,7011.91
Product_5855,Accessories,10,2256.08
Product_5856,TV,18,2617.88
Product_5857,Smartphones,15,3184.40
Product_5858,Accessories,10,8709.03
Product_5859,Smartphones,15,4820.29
Product_5860,Smartphones,15,4779.93
Product_5861,TV,18,1172.27
Product_5862,TV,18,605.24
Product_5863,TV,18,7177.34
Product_5864,Accessories,10,2619.19
Product_5865,Smartphones,15,2490.66
Product_5866,TV,18,5233.15
Product_5867,Laptops,20,5469.62
Product_5868,Laptops,20,2035.23
Product_5869,Smartphones,15,2213.07
Product_5870,TV,18,2086.30
Product_5871,Accessories,10,2118.19
Product_5872,Accessories,10,9684.63
Product_5873,Accessories,10,5163.45
Product_5874,Smartphones,15,4909.04
Product_5875,Laptops,20,3567.60
Product_5876,Smartphones,15,971.24
Product_5877,TV,18,350.94
Product_5878,Accessories,10,6307.54
Product_5879,TV,18,5075.34
Product_5880,Accessories,10,5440.95
Product_5881,Smartphones,15,1071.98
Product_5882,Laptops,20,2849.58
Product_5883,TV,18,6210.95
Product_5884,Accessories,10,9694.83
Product_5885,TV,18,4284.97
Product_5886,Smartphones,15,6702.97
Product_5887,Laptops,20,2776.46
Product_5888,Accessories,10,3598.76
Product_5889,TV,18,7515.61
Product_5890,Accessories,10,4045.98
Product_5891,Laptops,20,4265.41
Product_5892,TV,18,3585.62
Product_5893,Accessories,10,4907.67
Product_5894,Laptops,20,2649.16
Product_5895,Smartphones,15,8248.39
Product_5896,Accessories,10,8941.71
Product_5897,Laptops,20,2669.15
Product_5898,Smartphones,15,1548.14
Product_5899,Laptops,20,1337.84
Product_5900,Smartphones,15,9312.48
Product_5901,TV,18,477.29
Product_5902,Laptops,20,2094.99
Product_5903,Laptops,20,4279.84
Product_5904,Accessories,10,3120.57
Product_5905,TV,18,7750.18
Product_5906,Accessories,10,4400.51
Product_5907,TV,18,4728.96
Product_5908,Laptops,20,8309.41
Product_5909,Accessories,10,2261.12
Product_5910,Accessories,10,6220.77
Product_5911,TV,18,2245.82
Product_5912,Accessories,10,1733.24
Product_5913,Smartphones,15,5605.40
Product_5914,TV,18,9112.32
Product_5915,Laptops,20,6008.57
Product_5916,TV,18,6610.61
Product_5917,Accessories,10,9641.36
Product_5918,Accessories,10,6884.06
Product_5919,Smartphones,15,6952.10
Product_5920,TV,18,5591.19
Product_5921,Accessories,10,624.92
Product_5922,Smartphones,15,1626.11
Product_5923,TV,18,6645.98
Product_5924,Smartphones,15,4229.49
Product_5925,Smartphones,15,1602.67
Product_5926,Smartphones,15,1889.83
Product_5927,Smartphones,15,5053.15
Product_5928,TV,18,3233.18
Product_5929,Accessories,10,7630.38
Product_5930,Smartphones,15,7543.08
Product_5931,Smartphones,15,1722.90
Product_5932,Laptops,20,420.57
Product_5933,Laptops,20,2578.57
Product_5934,Laptops,20,6486.68
Product_5935,Laptops,20,8309.71
Product_5936,TV,18,7704.72
Product_5937,TV,18,8441.44
Product_5938,Laptops,20,7233.05
Product_5939,TV,18,447.56
Product_5940,TV,18,582.44
Product_5941,TV,18,4358.05
Product_5942,TV,18,8851.36
Product_5943,Smartphones,15,8060.43
Product_5944,Laptops,20,8737.96
Product_5945,TV,18,778.13
Product_5946,Laptops,20,3575.46
Product_5947,Smartphones,15,3658.44
Product_5948,Smartphones,15,1048.84
Product_5949,Smartphones,15,297.37
Product_5950,TV,18,4697.83
Product_5951,TV,18,9142.98
Product_5952,Accessories,10,2234.33
Product_5953,Smartphones,15,1097.42
Product_5954,Laptops,20,552.37
Product_5955,Smartphones,15,5923.49
Product_5956,Smartphones,15,498.44
Product_5957,Laptops,20,4325.22
Product_5958,Smartphones,15,2550.29
Product_5959,Laptops,20,7746.78
Product_5960,Smartphones,15,187.34
Product_5961,Accessories,10,1153.81
Product_5962,Laptops,20,4206.10
Product_5963,Accessories,10,7048.67
Product_5964,Laptops,20,6900.03
Product_5965,Accessories,10,931.91
Product_5966,Accessories,10,8118.29
Product_5967,TV,18,3496.85
Product_5968,Accessories,10,4957.75
Product_5969,Smartphones,15,8893.57
Product_5970,TV,18,5230.80
Product_5971,TV,18,7131.06
Product_5972,TV,18,6813.63
Product_5973,TV,18,9465.24
Product_5974,TV,18,2106.04
Product_5975,TV,18,4113.27
Product_5976,Laptops,20,652.65
Product_5977,TV,18,4165.90
Product_5978,Smartphones,15,3435.59
Product_5979,TV,18,6619.36
Product_5980,TV,18,9551.45
Product_5981,Laptops,20,2302.33
Product_5982,Accessories,10,4122.06
Product_5983,Smartphones,15,9113.55
Product_5984,TV,18,1331.62
Product_5985,TV,18,6924.34
Product_5986,Laptops,20,8223.48
Product_5987,Accessories,10,2919.93
Product_5988,TV,18,7557.80
Product_5989,TV,18,8777.07
Product_5990,Accessories,10,7338.86
Product_5991,Accessories,10,7657.80
Product_5992,Smartphones,15,2777.07
Product_5993,TV,18,3073.67
Product_5994,TV,18,8234.86
Product_5995,Smartphones,15,7556.94
Product_5996,Smartphones,15,968.72
Product_5997,Smartphones,15,9846.39
